Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
5.195332272052764893e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.765599999999999881e+01,3.575500000000000256e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.205374462604522705e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.762400000000000233e+01,3.581900000000000261e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.215248694419860840e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.746300000000000097e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.225285003185272217e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.736599999999999966e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.235161499977111816e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.733400000000000318e+01,3.575500000000000256e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.245196781158447266e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.733400000000000318e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.255071821212768555e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.736599999999999966e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.265106356143951416e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.733400000000000318e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.274988846778869629e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.733400000000000318e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.285018525123596191e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.720499999999999829e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.294903557300567627e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.707600000000000051e+01,3.581900000000000261e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.304935157299041748e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.701200000000000045e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.314814143180847168e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.707600000000000051e+01,3.568999999999999773e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.324845232963562012e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.701200000000000045e+01,3.572299999999999898e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.334723694324493408e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.701200000000000045e+01,3.568999999999999773e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.344755194187164307e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.701200000000000045e+01,3.556199999999999761e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.354634208679199219e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.688300000000000267e+01,3.549699999999999989e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.364668972492218018e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.678600000000000136e+01,3.549699999999999989e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.374545948505401611e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.668900000000000006e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.384583010673522949e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.668900000000000006e+01,3.543299999999999983e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.394456756114959717e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.668900000000000006e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.404500565528869629e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.662500000000000000e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.414371531009674072e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.668900000000000006e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.424415361881256104e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636699999999999733e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.434282188415527344e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636699999999999733e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.444331181049346924e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636699999999999733e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.454200987815856934e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636699999999999733e+01,3.539999999999999858e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.464241487979888916e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.614200000000000301e+01,3.527100000000000080e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.474111061096191406e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.604500000000000171e+01,3.517499999999999716e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.484153449535369873e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.604500000000000171e+01,3.517499999999999716e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.494021501541137695e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.604500000000000171e+01,3.510999999999999943e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.504063394069671631e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.604500000000000171e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.514041123390197754e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.597999999999999687e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.523981153964996338e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.533951690196990967e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.504599999999999937e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.543890669345855713e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.553867807388305664e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.514300000000000068e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.563806338310241699e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.573782844543457031e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.572299999999999898e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.583720595836639404e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.568999999999999773e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.593692746162414551e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.549699999999999989e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.603637468814849854e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.539999999999999858e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.613606204986572266e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.543299999999999983e+01,3.507800000000000296e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.623555827140808105e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.539999999999999858e+01,3.498100000000000165e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.633517003059387207e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.539999999999999858e+01,3.488499999999999801e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.643466708660125732e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.543299999999999983e+01,3.491700000000000159e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.653429851531982422e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.539999999999999858e+01,3.504599999999999937e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.663395757675170898e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.514300000000000068e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.673340175151824951e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.507800000000000296e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.683306963443756104e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.507800000000000296e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.693253083229064941e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.507800000000000296e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.703216736316680908e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.504599999999999937e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.713167204856872559e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.507800000000000296e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.723128230571746826e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.507800000000000296e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.733082647323608398e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.498100000000000165e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.743038730621337891e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.752993857860565186e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.475600000000000023e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.762950959205627441e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.469100000000000250e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.772910134792327881e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.472399999999999665e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.782861406803131104e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.459499999999999886e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.792821679115295410e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.475600000000000023e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.802772595882415771e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.469100000000000250e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.812733170986175537e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.459499999999999886e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.822682218551635742e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.832644712924957275e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.446600000000000108e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.842592599391937256e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.852562878131866455e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.862503066062927246e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.872477095127105713e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.446600000000000108e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.882417645454406738e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.443399999999999750e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.892390456199645996e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.436899999999999977e+01,3.440100000000000335e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.902337825298309326e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.414399999999999835e+01,3.443399999999999750e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.912306582927703857e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.424000000000000199e+01,3.433700000000000330e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.922252523899078369e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.436899999999999977e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.932219564914703369e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.433700000000000330e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.942162694931030273e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.440100000000000335e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.952138624191284180e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.427199999999999847e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.962073614597320557e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.417600000000000193e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.972057285308837891e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.981984212398529053e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.991968123912811279e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.001897199153900146e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.411099999999999710e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.011886970996856689e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.388600000000000279e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.021806561946868896e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.385399999999999920e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.031796863079071045e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.041720290184020996e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.051706368923187256e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.061638689041137695e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.071622354984283447e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.411099999999999710e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.081552710533142090e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.375699999999999790e+01,3.401500000000000057e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.091536822319030762e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.401500000000000057e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.101470959186553955e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.378900000000000148e+01,3.391799999999999926e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.111447684764862061e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.375699999999999790e+01,3.382099999999999795e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.121384348869323730e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.375699999999999790e+01,3.385399999999999920e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.131364409923553467e+02,1.084707696927982745e+00,0.000000000000000000e+00,3.353099999999999881e+01,3.378900000000000148e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.141295590400695801e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.362800000000000011e+01,3.382099999999999795e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.151273920536041260e+02,3.817915056719831668e-01,0.000000000000000000e+00,3.346699999999999875e+01,3.378900000000000148e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.161208996772766113e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.346699999999999875e+01,3.388600000000000279e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.171183893680572510e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.346699999999999875e+01,3.378900000000000148e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.181122121810913086e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.346699999999999875e+01,3.382099999999999795e+01,3.000000000000000000e+01,2.300000000000000000e+01
6.191101279258728027e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.343500000000000227e+01,3.378900000000000148e+01,3.000000000000000000e+01,2.300000000000000000e+01
